candidate_id,page,frame_bbox,symbol_bbox,num_cells,top1_class,top1_score,top2_class,top2_score,margin,decision_policy,catalog_complete,referenced_datums,unresolved_fields,human_is_real_gdt,human_true_characteristic,human_notes
GDT-V2-P01-108,1,"[1986.218, 381.273, 1996.036, 393.382]","[1986.218, 381.273, 1990.473, 393.382]",2,profile,0.244411,position,0.234888,0.009523,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-109,1,"[1774.473, 385.2, 1785.273, 433.636]","[1774.473, 385.2, 1779.709, 428.073]",2,perpendicularity,0.480594,position,0.297839,0.182755,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-110,1,"[1824.545, 414.327, 1836.327, 454.909]","[1824.545, 414.327, 1832.073, 454.909]",2,perpendicularity,0.428379,position,0.313182,0.115197,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-111,1,"[2057.564, 415.309, 2101.418, 423.491]","[2057.564, 415.309, 2060.836, 421.855]",2,perpendicularity,0.228771,parallelism,0.184098,0.044673,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-112,1,"[2112.873, 416.945, 2128.909, 455.236]","[2112.873, 416.945, 2124.327, 455.236]",2,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-113,1,"[1806.545, 419.236, 1816.691, 462.764]","[1806.545, 419.236, 1822.582, 462.764]",2,perpendicularity,0.375602,circular_runout,0.301002,0.0746,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-114,1,"[2129.891, 420.873, 2235.273, 447.709]","[2129.891, 420.873, 2134.8, 447.709]",4,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-115,1,"[1020.436, 424.473, 1031.891, 430.364]","[1020.436, 424.473, 1026.327, 430.364]",2,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-116,1,"[1020.436, 430.364, 1031.891, 435.927]","[1020.436, 430.364, 1026.327, 435.927]",2,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-117,1,"[1020.436, 435.927, 1031.891, 441.818]","[1020.436, 435.927, 1026.327, 441.818]",2,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-118,1,"[1020.436, 441.491, 1031.891, 447.382]","[1020.436, 441.491, 1026.327, 447.382]",2,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-119,1,"[2134.8, 446.073, 2230.364, 453.273]","[2134.8, 447.382, 2143.636, 453.273]",2,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
