candidate_id,page,frame_bbox,symbol_bbox,num_cells,top1_class,top1_score,top2_class,top2_score,margin,decision_policy,catalog_complete,referenced_datums,unresolved_fields,human_is_real_gdt,human_true_characteristic,human_notes
GDT-V2-P01-001,1,"[335.455, 35.673, 352.145, 43.855]","[335.455, 36.0, 338.4, 42.545]",2,position,0.468201,circular_runout,0.459551,0.00865,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-002,1,"[774.327, 41.236, 783.491, 49.418]","[774.327, 41.236, 778.255, 49.418]",2,circular_runout,0.618934,position,0.414127,0.204807,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-003,1,"[802.473, 41.236, 817.2, 49.418]","[802.473, 43.527, 805.745, 49.091]",4,cylindricity,0.265475,parallelism,0.248169,0.017306,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-004,1,"[830.945, 41.236, 846.982, 49.418]","[830.945, 41.236, 836.182, 49.418]",4,cylindricity,0.361382,flatness,0.307317,0.054064,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-005,1,"[853.527, 41.236, 875.782, 49.418]","[853.527, 43.2, 856.8, 49.091]",5,cylindricity,0.245226,perpendicularity,0.230839,0.014387,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-006,1,"[969.382, 41.236, 977.564, 49.418]","[969.382, 41.236, 972.327, 48.109]",2,position,0.412633,circular_runout,0.380595,0.032038,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-007,1,"[990.0, 41.236, 1000.8, 48.436]","[990.0, 41.564, 994.582, 48.436]",2,parallelism,0.468450,cylindricity,0.459566,0.008883,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-008,1,"[1037.455, 41.236, 1045.636, 49.418]","[1037.455, 41.236, 1040.4, 48.109]",2,position,0.404975,circular_runout,0.365736,0.039239,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-009,1,"[1058.073, 41.236, 1068.218, 48.436]","[1058.073, 41.564, 1062.982, 48.436]",2,parallelism,0.509787,cylindricity,0.487045,0.022742,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-010,1,"[2164.909, 44.836, 2284.691, 92.618]","[2164.909, 44.836, 2221.527, 75.927]",2,position,0.338554,profile,0.270629,0.067926,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-011,1,"[1679.236, 65.782, 1689.055, 73.964]","[1679.236, 67.091, 1682.836, 73.636]",2,cylindricity,0.434489,parallelism,0.395612,0.038878,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-012,1,"[1634.073, 76.582, 1674.327, 91.636]","[1634.073, 76.582, 1740.109, 91.636]",4,straightness,0.623110,position,0.481740,0.141369,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-013,1,"[1645.2, 76.909, 1696.255, 91.309]","[1645.2, 76.909, 1664.509, 91.309]",2,position,0.612220,symmetry,0.533756,0.078464,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-014,1,"[1696.255, 76.909, 1729.964, 91.309]","[1696.255, 76.909, 1707.055, 91.309]",3,cylindricity,0.446547,concentricity_coaxiality,0.384282,0.062264,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-015,1,"[675.818, 95.236, 738.655, 109.309]","[675.818, 95.236, 694.8, 109.309]",3,circularity,0.609233,concentricity_coaxiality,0.504997,0.104236,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-016,1,"[1538.836, 104.4, 1567.309, 110.291]","[1538.836, 104.4, 1546.691, 110.291]",2,circular_runout,0.362726,position,0.259227,0.103499,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-017,1,"[1575.491, 107.673, 1595.455, 116.182]","[1575.491, 107.673, 1578.436, 112.909]",3,cylindricity,0.238777,perpendicularity,0.222233,0.016543,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-018,1,"[84.109, 108.982, 147.273, 123.055]","[84.109, 108.982, 103.418, 123.055]",3,circularity,0.567215,concentricity_coaxiality,0.449012,0.118204,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-019,1,"[1586.945, 116.182, 1608.873, 124.691]","[1586.945, 116.182, 1595.455, 124.691]",3,position,0.191647,perpendicularity,0.185148,0.0065,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-020,1,"[1446.218, 117.491, 1527.382, 121.418]","[1446.218, 117.818, 1453.418, 121.418]",3,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-021,1,"[2151.491, 120.764, 2199.273, 156.109]","[2151.491, 120.764, 2157.709, 156.109]",2,perpendicularity,0.453813,position,0.310186,0.143628,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-022,1,"[1595.455, 124.691, 1611.491, 133.2]","[1595.455, 124.691, 1603.964, 133.2]",2,position,0.188256,perpendicularity,0.184744,0.003512,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-023,1,"[1323.818, 139.418, 1337.891, 146.618]","[1323.818, 139.418, 1331.018, 146.618]",2,total_runout,0.248676,circular_runout,0.248615,6e-05,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-024,1,"[1323.818, 146.618, 1337.891, 153.491]","[1323.818, 146.618, 1331.018, 153.491]",2,position,0.248551,profile,0.201049,0.047502,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-025,1,"[1592.182, 147.927, 1599.709, 166.255]","[1592.182, 147.927, 1599.709, 166.255]",2,perpendicularity,0.483936,position,0.322852,0.161083,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-026,1,"[1580.073, 165.927, 1613.127, 182.618]","[1580.073, 168.545, 1609.2, 182.618]",2,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-027,1,"[1175.564, 189.818, 1190.618, 193.745]","[1175.564, 190.145, 1182.109, 193.745]",2,profile,0.416676,straightness,0.385989,0.030687,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-028,1,"[209.782, 192.436, 279.491, 208.473]","[209.782, 192.764, 214.036, 208.473]",4,circular_runout,0.558491,perpendicularity,0.307300,0.251191,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-029,1,"[957.6, 194.727, 1016.836, 208.8]","[957.6, 194.727, 976.909, 208.8]",3,angularity,0.455462,circular_runout,0.341277,0.114185,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-030,1,"[791.018, 202.255, 871.2, 222.218]","[791.018, 206.182, 822.109, 222.218]",3,circular_runout,0.470018,total_runout,0.251263,0.218755,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-031,1,"[957.6, 208.8, 1009.964, 223.2]","[957.6, 208.8, 981.164, 223.2]",2,flatness,0.571241,cylindricity,0.386855,0.184386,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-032,1,"[1550.945, 209.127, 1602.0, 213.382]","[1550.945, 209.127, 1575.491, 213.382]",2,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-033,1,"[209.782, 209.455, 279.491, 226.145]","[209.782, 209.455, 214.036, 225.491]",3,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-034,1,"[1994.4, 214.691, 2018.945, 219.273]","[1994.4, 214.691, 2012.727, 218.618]",2,straightness,0.620714,symmetry,0.466601,0.154113,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-035,1,"[405.491, 223.855, 464.727, 237.927]","[405.491, 223.855, 424.8, 237.927]",3,angularity,0.461955,circular_runout,0.338250,0.123705,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-036,1,"[2258.836, 232.691, 2282.727, 241.527]","[2258.836, 232.691, 2271.6, 240.873]",3,perpendicularity,0.320635,angularity,0.309105,0.01153,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-037,1,"[1419.709, 235.309, 1486.8, 269.018]","[1419.709, 235.309, 1453.418, 269.018]",2,circular_runout,0.345604,total_runout,0.284037,0.061567,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-038,1,"[1255.091, 238.255, 1281.6, 244.145]","[1255.091, 239.236, 1263.273, 243.818]",3,symmetry,0.279249,profile,0.275834,0.003415,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-039,1,"[1948.255, 240.545, 1966.909, 249.382]","[1948.255, 240.545, 1967.891, 249.382]",2,flatness,0.346685,symmetry,0.327292,0.019393,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-040,1,"[159.055, 242.509, 214.036, 247.745]","[159.055, 242.509, 209.782, 247.745]",2,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-041,1,"[1248.873, 243.491, 1277.673, 252.327]","[1248.873, 243.491, 1255.418, 252.327]",4,parallelism,0.367241,circular_runout,0.335273,0.031968,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-042,1,"[214.036, 247.418, 468.982, 255.927]","[214.036, 247.418, 260.509, 255.273]",6,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-043,1,"[383.891, 247.418, 523.964, 255.927]","[383.891, 247.418, 391.418, 255.6]",6,cylindricity,0.196561,circularity,0.180110,0.016452,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-044,1,"[1347.055, 251.018, 1362.109, 256.582]","[1347.055, 251.345, 1350.982, 256.582]",2,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-045,1,"[1248.873, 252.0, 1277.673, 260.836]","[1248.873, 252.0, 1255.418, 260.836]",4,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-046,1,"[1503.491, 255.6, 1521.818, 282.109]","[1503.491, 255.6, 1512.327, 282.109]",2,perpendicularity,0.327783,position,0.308377,0.019405,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-047,1,"[1272.109, 255.927, 1283.891, 269.345]","[1272.109, 260.509, 1277.673, 269.345]",2,perpendicularity,0.380277,position,0.373971,0.006306,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-048,1,"[431.345, 256.255, 513.164, 265.745]","[431.345, 256.255, 477.818, 265.745]",3,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-049,1,"[1328.727, 257.564, 1345.418, 280.145]","[1328.727, 257.564, 1333.309, 280.145]",2,perpendicularity,0.524941,position,0.388540,0.136401,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-050,1,"[209.782, 258.218, 260.509, 265.745]","[209.782, 258.218, 214.036, 265.745]",2,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-051,1,"[273.6, 258.873, 418.255, 268.036]","[273.6, 258.873, 338.4, 268.036]",3,position,0.181019,parallelism,0.175276,0.005743,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-052,1,"[1000.8, 261.164, 1073.127, 269.018]","[1000.8, 261.164, 1018.145, 269.018]",2,position,0.270956,cylindricity,0.249816,0.02114,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-053,1,"[1544.727, 262.145, 1601.018, 284.727]","[1544.727, 262.145, 1549.636, 284.727]",3,perpendicularity,0.349869,position,0.278343,0.071525,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-054,1,"[185.564, 265.418, 259.855, 286.364]","[185.564, 265.418, 209.782, 286.364]",3,position,0.289453,perpendicularity,0.207251,0.082202,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-055,1,"[432.0, 265.418, 505.309, 286.364]","[432.0, 265.418, 477.818, 286.364]",3,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-056,1,"[1419.709, 268.691, 1486.8, 302.4]","[1419.709, 268.691, 1453.418, 302.4]",2,position,0.262632,concentricity_coaxiality,0.157667,0.104965,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-057,1,"[2070.982, 273.6, 2103.055, 282.764]","[2070.982, 273.6, 2095.527, 282.764]",2,symmetry,0.349551,straightness,0.298766,0.050785,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-058,1,"[1248.873, 277.527, 1277.673, 286.364]","[1248.873, 277.527, 1255.418, 286.364]",4,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-059,1,"[1331.018, 279.818, 1362.109, 286.364]","[1331.018, 279.818, 1347.055, 286.364]",3,straightness,0.333906,symmetry,0.255547,0.078359,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-060,1,"[1248.873, 286.036, 1277.673, 294.873]","[1248.873, 286.036, 1255.418, 294.873]",4,position,0.262700,cylindricity,0.247374,0.015326,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-061,1,"[209.782, 286.364, 259.855, 297.491]","[209.782, 286.364, 214.036, 297.491]",2,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-062,1,"[432.0, 286.364, 482.073, 297.491]","[432.0, 286.364, 477.818, 297.491]",2,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-063,1,"[1255.091, 293.564, 1281.6, 299.455]","[1255.091, 294.545, 1263.273, 298.473]",3,flatness,0.378104,angularity,0.309972,0.068132,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-064,1,"[210.436, 299.127, 259.855, 305.018]","[210.436, 299.127, 214.036, 304.691]",2,cylindricity,0.236061,perpendicularity,0.213145,0.022916,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-065,1,"[432.0, 299.127, 481.418, 305.018]","[432.0, 299.127, 477.818, 305.018]",2,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-066,1,"[467.673, 339.709, 526.909, 354.109]","[467.673, 339.709, 487.309, 354.109]",3,angularity,0.488854,circular_runout,0.341782,0.147073,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-067,1,"[467.673, 354.109, 520.036, 368.182]","[467.673, 354.109, 491.236, 368.182]",2,flatness,0.526458,cylindricity,0.385281,0.141177,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-068,1,"[1580.073, 355.091, 1612.8, 371.455]","[1580.073, 355.091, 1609.2, 369.164]",2,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-069,1,"[1433.127, 360.982, 1475.673, 364.582]","[1433.127, 360.982, 1437.382, 364.582]",3,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-070,1,"[1592.182, 371.455, 1599.709, 389.782]","[1592.182, 371.455, 1599.709, 389.782]",2,perpendicularity,0.434134,position,0.345040,0.089095,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-071,1,"[1323.818, 384.218, 1337.891, 391.091]","[1323.818, 384.218, 1331.018, 391.091]",2,circular_runout,0.275312,total_runout,0.270994,0.004319,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-072,1,"[1568.618, 384.218, 1582.364, 391.091]","[1568.618, 384.218, 1575.491, 391.091]",2,circular_runout,0.294581,total_runout,0.234142,0.060439,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-073,1,"[1323.818, 391.091, 1337.891, 397.964]","[1323.818, 391.091, 1331.018, 397.964]",2,position,0.252270,profile,0.201362,0.050909,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-074,1,"[1568.618, 391.091, 1582.364, 397.964]","[1568.618, 391.091, 1575.491, 397.964]",2,position,0.245188,profile,0.177270,0.067918,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-075,1,"[1595.455, 405.164, 1611.491, 413.673]","[1595.455, 405.164, 1603.964, 413.673]",2,circularity,0.160262,circular_runout,0.147822,0.01244,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-076,1,"[97.855, 409.745, 105.055, 417.6]","[97.855, 409.745, 100.8, 416.291]",2,position,0.470482,circular_runout,0.437930,0.032552,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-077,1,"[112.582, 409.745, 131.564, 417.6]","[112.582, 409.745, 126.0, 417.6]",2,straightness,0.488947,symmetry,0.451150,0.037797,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-078,1,"[1586.945, 413.673, 1608.545, 422.182]","[1586.945, 413.673, 1595.455, 422.182]",3,circular_runout,0.256914,total_runout,0.216825,0.040089,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-079,1,"[1578.436, 422.182, 1595.455, 430.691]","[1578.436, 422.182, 1586.945, 430.691]",2,circularity,0.159573,circular_runout,0.148984,0.010588,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-080,1,"[1538.836, 427.418, 1572.873, 433.309]","[1538.836, 427.418, 1546.691, 433.309]",3,position,0.281245,cylindricity,0.209092,0.072153,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-081,1,"[98.182, 431.018, 114.873, 438.873]","[98.182, 431.018, 101.455, 437.564]",2,position,0.384713,circular_runout,0.368171,0.016542,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-082,1,"[576.327, 436.255, 587.455, 445.418]","[576.327, 436.255, 581.564, 443.455]",2,position,0.444284,circular_runout,0.419472,0.024812,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-083,1,"[398.537, 493.429, 543.233, 519.271]","[398.537, 493.429, 460.512, 519.271]",2,straightness,0.632687,symmetry,0.517912,0.114775,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-084,1,"[2166.206, 540.44, 2291.339, 570.475]","[2166.206, 540.44, 2196.092, 570.475]",3,straightness,0.813498,symmetry,0.656221,0.157277,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-085,1,"[460.512, 545.075, 546.378, 584.889]","[460.512, 545.075, 485.325, 584.889]",2,straightness,0.686300,symmetry,0.509510,0.176789,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-086,1,"[1803.273, 566.509, 1813.418, 574.364]","[1803.273, 566.509, 1808.182, 574.364]",2,parallelism,0.399911,cylindricity,0.354887,0.045024,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-087,1,"[454.582, 584.836, 546.218, 590.727]","[454.582, 584.836, 460.8, 590.4]",3,perpendicularity,0.183006,angularity,0.179295,0.003711,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-088,1,"[532.145, 591.055, 603.491, 596.291]","[532.145, 591.709, 544.909, 595.636]",2,straightness,0.358672,symmetry,0.246270,0.112402,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-089,1,"[1523.455, 610.364, 1541.782, 618.545]","[1523.455, 610.364, 1527.709, 618.545]",2,circular_runout,0.530537,position,0.419134,0.111404,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-090,1,"[1666.8, 612.982, 1719.491, 627.382]","[1666.8, 612.982, 1690.691, 627.382]",2,flatness,0.510501,cylindricity,0.388538,0.121964,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-091,1,"[141.709, 620.836, 166.909, 629.018]","[141.709, 620.836, 145.964, 629.018]",5,parallelism,0.415352,circular_runout,0.364054,0.051299,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-092,1,"[196.691, 620.836, 217.964, 629.018]","[196.691, 621.164, 201.927, 629.018]",4,parallelism,0.587097,cylindricity,0.438581,0.148516,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-093,1,"[129.273, 621.164, 138.109, 629.018]","[129.273, 621.164, 132.873, 629.018]",2,circular_runout,0.625823,position,0.411196,0.214626,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-094,1,"[1666.8, 627.382, 1756.473, 641.455]","[1666.8, 627.382, 1690.364, 641.455]",3,perpendicularity,0.678860,angularity,0.343410,0.33545,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-095,1,"[1729.964, 653.891, 1769.891, 667.964]","[1729.964, 653.891, 1758.109, 667.964]",2,position,0.322876,concentricity_coaxiality,0.318993,0.003883,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-096,1,"[1706.265, 656.519, 1769.903, 668.058]","[1706.265, 656.519, 1730.536, 668.058]",3,perpendicularity,0.607429,angularity,0.340469,0.26696,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-097,1,"[240.545, 666.982, 250.364, 675.164]","[240.545, 666.982, 245.782, 675.164]",2,circular_runout,0.435027,perpendicularity,0.314804,0.120223,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-098,1,"[1706.265, 668.058, 1757.361, 681.562]","[1706.265, 668.058, 1727.82, 681.562]",2,cylindricity,0.566450,total_runout,0.490487,0.075962,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-099,1,"[850.909, 669.6, 862.036, 677.455]","[850.909, 669.6, 856.145, 677.455]",2,circular_runout,0.425868,perpendicularity,0.265729,0.160139,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-100,1,"[880.036, 669.6, 889.855, 677.455]","[880.036, 670.909, 883.636, 677.455]",2,circular_runout,0.507145,position,0.426614,0.080531,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-101,1,"[838.8, 680.4, 864.327, 695.127]","[838.8, 680.4, 935.018, 695.127]",3,straightness,0.554712,position,0.451655,0.103057,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-102,1,"[868.909, 680.727, 934.691, 694.8]","[868.909, 680.727, 900.982, 694.8]",4,position,0.362425,profile,0.313061,0.049364,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-103,1,"[1515.927, 718.364, 1615.418, 748.473]","[1515.927, 722.291, 1521.818, 745.855]",2,position,0.278151,perpendicularity,0.220276,0.057875,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-104,1,"[674.509, 727.527, 688.582, 734.727]","[674.509, 727.527, 681.709, 734.727]",2,circular_runout,0.295897,total_runout,0.233826,0.062071,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-105,1,"[617.236, 729.491, 661.745, 734.727]","[617.236, 729.491, 632.945, 734.727]",2,profile,0.377938,straightness,0.346128,0.031811,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-106,1,"[1990.473, 729.491, 2033.345, 734.4]","[1990.473, 729.491, 2003.564, 734.4]",2,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-107,1,"[1144.145, 729.818, 1158.545, 744.218]","[1144.145, 729.818, 1163.127, 744.218]",2,position,0.619231,symmetry,0.561636,0.057594,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-108,1,"[1163.127, 729.818, 1228.909, 744.218]","[1163.127, 729.818, 1194.873, 744.218]",4,position,0.351896,profile,0.344011,0.007885,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-109,1,"[225.164, 730.473, 268.036, 738.655]","[225.164, 730.473, 255.273, 738.655]",2,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-110,1,"[552.764, 734.727, 681.709, 778.582]","[552.764, 741.6, 567.491, 771.382]",5,position,0.359945,concentricity_coaxiality,0.311128,0.048817,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-111,1,"[674.509, 734.727, 688.582, 741.6]","[674.509, 734.727, 681.709, 741.6]",2,position,0.252212,profile,0.196386,0.055826,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-112,1,"[1308.436, 734.727, 1326.764, 742.909]","[1308.436, 736.036, 1312.036, 742.582]",3,circular_runout,0.518661,position,0.440775,0.077886,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-113,1,"[1144.145, 744.218, 1158.545, 758.291]","[1144.145, 744.218, 1163.127, 758.291]",2,position,0.605846,symmetry,0.541727,0.064119,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-114,1,"[1163.127, 744.218, 1228.909, 758.291]","[1163.127, 744.218, 1194.873, 758.291]",4,position,0.352231,profile,0.336555,0.015676,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-115,1,"[674.509, 750.764, 692.182, 777.273]","[674.509, 754.364, 679.091, 777.273]",2,parallelism,0.283915,circular_runout,0.271131,0.012784,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-116,1,"[205.2, 760.582, 276.873, 777.273]","[205.2, 761.236, 226.8, 777.273]",4,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-117,1,"[205.2, 778.255, 234.0, 794.618]","[205.2, 778.255, 226.8, 794.618]",2,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-118,1,"[226.473, 778.255, 300.109, 817.2]","[226.473, 778.255, 265.745, 807.382]",2,straightness,0.345024,symmetry,0.343441,0.001583,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-119,1,"[633.6, 778.255, 692.182, 822.436]","[633.6, 778.582, 659.782, 811.964]",3,straightness,0.679046,symmetry,0.546369,0.132677,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-120,1,"[552.764, 778.582, 629.673, 822.436]","[552.764, 785.455, 567.491, 815.564]",5,position,0.354536,concentricity_coaxiality,0.310202,0.044333,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-121,1,"[1325.127, 812.291, 1369.964, 819.164]","[1325.127, 813.273, 1330.036, 819.164]",4,straightness,0.360516,position,0.285658,0.074857,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-122,1,"[860.073, 812.618, 907.527, 823.418]","[860.073, 813.273, 867.927, 823.418]",2,circularity,0.262046,concentricity_coaxiality,0.239773,0.022273,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-123,1,"[1224.0, 812.618, 1272.109, 853.527]","[1224.0, 812.618, 1254.109, 853.527]",3,position,0.262162,cylindricity,0.243662,0.0185,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-124,1,"[1802.945, 812.618, 1843.855, 818.182]","[1802.945, 812.945, 1817.345, 818.182]",2,straightness,0.176395,profile,0.129278,0.047116,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-125,1,"[628.364, 812.945, 654.218, 822.436]","[628.364, 813.273, 636.545, 822.436]",2,cylindricity,0.270408,flatness,0.265923,0.004485,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-126,1,"[785.127, 815.564, 799.2, 822.436]","[785.127, 815.564, 792.327, 822.436]",2,circular_runout,0.274876,total_runout,0.246984,0.027892,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-127,1,"[1818.982, 817.855, 1843.855, 826.364]","[1818.982, 817.855, 1836.982, 826.364]",2,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-128,1,"[2117.127, 817.855, 2127.927, 826.364]","[2117.127, 817.855, 2122.691, 826.364]",2,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-129,1,"[225.164, 818.509, 268.036, 826.364]","[225.164, 818.509, 255.273, 826.364]",2,straightness,0.632014,symmetry,0.492934,0.13908,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-130,1,"[1934.836, 820.145, 1995.709, 825.055]","[1934.836, 820.145, 1946.945, 825.055]",4,flatness,0.280736,profile,0.254434,0.026303,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-131,1,"[674.509, 822.436, 688.582, 829.636]","[674.509, 822.436, 681.709, 829.636]",2,position,0.234978,profile,0.171913,0.063066,ranking_only_no_global_threshold,,,,,,
